"PolNum","CalYear","Gender","Type","Category","Occupation","Age","Group1","Bonus","Poldur","Value","Adind","SubGroup2","Group2","Density","Exppdays","Numtppd","Numtpbi","Indtppd","Indtpbi","Exposure","ClaimNb","ClaimTotal","ClaimFrequency","PurePremium"
200274909,2010,"Female","B","Medium","Unemployed",23,13,-10,0,5285,0,"Q49","Q",91.28099321,365,0,1,0,1832.6422119,1,0,0,0,0
200274910,2010,"Female","B","Large","Self-employed",35,13,20,3,25275,0,"M13","M",184.4785165,365,0,0,0,0,1,0,0,0,0
200274911,2010,"Male","B","Medium","Retired",47,13,-40,1,8525,0,"M3","M",141.0368682,365,0,0,0,0,1,0,0,0,0
200274912,2010,"Female","A","Medium","Self-employed",37,2,10,15,9110,0,"L76","L",50.56640552,365,0,0,0,0,1,0,0,0,0
200274913,2010,"Female","D","Small","Housewife",35,14,140,1,25135,1,"M19","M",183.8950396,209,0,0,0,0,0.572602739726027,0,0,0,0
200274914,2010,"Male","B","Small","Employed",28,9,-50,12,29080,0,"S27","S",26.27361792,169,0,0,0,0,0.463013698630137,0,0,0,0
200274915,2010,"Female","E","Large","Unemployed",49,17,-50,1,5480,1,"N10","N",139.6062055,365,2,0,1141.9890349,0,1,2,1141.9890349,2,1141.9890349
200274916,2010,"Female","B","Small","Self-employed",25,9,10,1,13985,0,"Q31","Q",185.1345389,365,0,1,0,3333.4853919,1,0,0,0,0
200274917,2010,"Male","A","Small","Self-employed",21,6,-20,10,8950,1,"U4","U",114.881582,365,0,0,0,0,1,0,0,0,0
200274918,2010,"Female","E","Medium","Self-employed",18,7,0,15,46165,0,"L109","L",57.29188508,365,0,0,0,0,1,0,0,0,0
200274919,2010,"Male","B","Large","Housewife",67,9,-40,4,49560,0,"N18","N",103.2132915,279,0,0,0,0,0.764383561643836,0,0,0,0
200274920,2010,"Female","D","Small","Unemployed",41,13,80,7,14065,1,"M3","M",141.0368682,365,0,0,0,0,1,0,0,0,0
200274921,2010,"Male","D","Medium","Retired",72,16,-20,4,7950,0,"O18","O",31.60978775,365,0,0,0,0,1,0,0,0,0
200274922,2010,"Male","B","Large","Employed",39,12,-20,3,8980,1,"R35","R",223.3085718,365,0,0,0,0,1,0,0,0,0
200274923,2010,"Female","B","Medium","Housewife",29,5,0,1,11080,0,"R47","R",249.7835716,365,0,0,0,0,1,0,0,0,0
200274924,2010,"Male","C","Large","Housewife",24,12,-10,9,21965,1,"L92","L",73.85052034,365,0,0,0,0,1,0,0,0,0
200274925,2010,"Female","A","Large","Unemployed",50,17,70,3,20975,0,"L37","L",76.50537468,365,1,1,1443.488698,5325.8116534,1,1,1443.488698,1,1443.488698
200274926,2010,"Female","B","Large","Unemployed",58,8,-50,6,5820,1,"S3","S",27.86273727,365,0,1,0,25766.03998,1,0,0,0,0
200274927,2010,"Male","A","Medium","Employed",26,6,-20,8,5940,0,"R27","R",250.8413259,365,0,0,0,0,1,0,0,0,0
200274928,2010,"Female","C","Medium","Housewife",28,12,100,12,15045,1,"U12","U",54.93181221,365,0,0,0,0,1,0,0,0,0
200274929,2010,"Female","D","Large","Unemployed",50,15,100,5,20740,0,"P24","P",31.91620696,365,0,0,0,0,1,0,0,0,0
200274930,2010,"Female","C","Large","Unemployed",43,12,-50,0,19025,0,"L50","L",84.06770437,365,0,0,0,0,1,0,0,0,0
200274931,2010,"Female","B","Large","Employed",41,12,-50,4,9075,1,"L124","L",64.09908451,365,0,0,0,0,1,0,0,0,0
200274932,2010,"Male","C","Medium","Unemployed",38,6,-40,4,21115,1,"S11","S",24.01925056,365,1,0,155.52388423,0,1,1,155.52388423,1,155.52388423
200274933,2010,"Male","D","Small","Employed",58,14,-30,4,41870,1,"R34","R",276.9950185,363,0,0,0,0,0.994520547945206,0,0,0,0
200274934,2010,"Female","E","Medium","Self-employed",62,18,20,5,25945,1,"R42","R",245.331155,365,1,0,276.21361037,0,1,1,276.21361037,1,276.21361037
200274935,2010,"Male","A","Medium","Housewife",33,9,80,15,9160,1,"O29","O",34.81202424,365,0,0,0,0,1,0,0,0,0
200274936,2010,"Male","A","Large","Self-employed",42,15,0,10,15715,1,"S27","S",26.27361792,119,0,0,0,0,0.326027397260274,0,0,0,0
200274937,2010,"Female","A","Large","Employed",22,12,-20,8,17655,1,"L118","L",28.49395606,365,0,1,0,452.42331705,1,0,0,0,0
200274938,2010,"Female","D","Medium","Employed",27,3,100,1,17940,1,"U3","U",94.65751646,365,0,0,0,0,1,0,0,0,0
200274939,2010,"Male","B","Small","Employed",22,12,-40,0,24600,0,"R3","R",200.6565503,365,0,0,0,0,1,0,0,0,0
200274940,2010,"Female","F","Medium","Self-employed",41,17,-40,15,25800,1,"R11","R",259.0040603,365,0,0,0,0,1,0,0,0,0
200274941,2010,"Male","F","Large","Employed",47,16,10,12,7395,1,"Q23","Q",205.4307964,360,0,0,0,0,0.986301369863014,0,0,0,0
200274942,2010,"Female","D","Small","Self-employed",56,8,0,15,9910,1,"O36","O",26.7213619,365,0,0,0,0,1,0,0,0,0
200274943,2010,"Female","C","Large","Employed",57,18,-40,1,10895,0,"T23","T",23.03273294,365,0,0,0,0,1,0,0,0,0
200274944,2010,"Female","B","Medium","Housewife",43,15,150,4,25580,0,"R17","R",221.7063984,365,0,0,0,0,1,0,0,0,0
200274945,2010,"Male","D","Large","Housewife",70,19,-50,15,18315,1,"U10","U",137.8873343,365,0,0,0,0,1,0,0,0,0
200274946,2010,"Male","C","Medium","Employed",33,13,-30,15,22725,0,"L21","L",67.84790756,365,0,1,0,490.25475754,1,0,0,0,0
200274947,2010,"Male","E","Small","Housewife",37,16,-50,1,25445,1,"L105","L",60.07300249,280,0,1,0,2509.2737367,0.767123287671233,0,0,0,0
200274948,2010,"Male","D","Large","Unemployed",49,3,-50,6,18975,0,"R45","R",225.0430894,365,0,0,0,0,1,0,0,0,0
200274949,2010,"Male","A","Large","Retired",57,11,60,3,7680,1,"Q18","Q",211.8309492,365,1,0,1183.2316691,0,1,1,1183.2316691,1,1183.2316691
200274950,2010,"Female","C","Small","Housewife",33,10,130,0,20355,0,"L19","L",50.01092548,365,0,0,0,0,1,0,0,0,0
200274951,2010,"Male","F","Large","Retired",69,13,-40,4,12600,1,"Q61","Q",136.1308048,365,0,0,0,0,1,0,0,0,0
200274952,2010,"Male","E","Large","Employed",43,14,-50,7,3475,1,"P14","P",30.62119248,365,0,0,0,0,1,0,0,0,0
200274953,2010,"Male","B","Small","Employed",19,6,0,5,4080,1,"Q59","Q",95.69355223,365,0,0,0,0,1,0,0,0,0
200274954,2010,"Female","B","Large","Self-employed",49,8,-20,1,8835,1,"O23","O",23.46029027,185,0,0,0,0,0.506849315068493,0,0,0,0
200274955,2010,"Male","A","Medium","Housewife",38,14,-20,2,3415,1,"R23","R",282.3344767,236,0,0,0,0,0.646575342465753,0,0,0,0
200274956,2010,"Female","D","Medium","Self-employed",33,10,90,0,26280,0,"Q16","Q",207.1446249,365,1,0,3387.7025062,0,1,1,3387.7025062,1,3387.7025062
200274957,2010,"Female","B","Medium","Employed",43,11,140,13,19375,1,"M21","M",102.818883,295,1,0,23.634726098,0,0.808219178082192,1,23.634726098,1.23728813559322,29.2429661890508
200274958,2010,"Female","D","Small","Housewife",37,5,-40,8,3305,0,"T5","T",31.05763979,365,0,0,0,0,1,0,0,0,0
200274959,2010,"Male","D","Small","Housewife",43,14,0,9,14985,0,"M10","M",94.36462339,365,0,0,0,0,1,0,0,0,0
200274960,2010,"Female","D","Large","Housewife",21,6,-10,0,6225,1,"L118","L",28.49395606,365,1,0,413.98007475,0,1,1,413.98007475,1,413.98007475
200274961,2010,"Female","B","Medium","Employed",45,15,-10,8,15360,0,"Q24","Q",222.735365,102,0,0,0,0,0.279452054794521,0,0,0,0
200274962,2010,"Male","C","Medium","Housewife",54,13,60,4,36675,1,"M9","M",156.6298557,365,0,0,0,0,1,0,0,0,0
200274963,2010,"Male","A","Medium","Housewife",62,3,-30,4,10805,1,"R35","R",223.3085718,365,0,0,0,0,1,0,0,0,0
200274964,2010,"Male","A","Small","Employed",43,1,70,0,5510,1,"S9","S",31.84882285,365,0,0,0,0,1,0,0,0,0
200274965,2010,"Female","D","Small","Unemployed",21,17,10,9,29025,0,"U14","U",123.0152076,365,0,0,0,0,1,0,0,0,0
200274966,2010,"Male","A","Small","Housewife",40,8,-30,4,13945,1,"L79","L",56.11415278,365,0,0,0,0,1,0,0,0,0
200274967,2010,"Male","C","Small","Housewife",30,12,150,4,2495,1,"L85","L",61.51657295,365,0,0,0,0,1,0,0,0,0
200274968,2010,"Male","D","Medium","Self-employed",25,14,20,14,4565,1,"T32","T",19.81848038,365,0,0,0,0,1,0,0,0,0
200274969,2010,"Male","B","Small","Self-employed",39,16,40,5,15020,1,"L23","L",63.15287215,365,1,0,395.83838908,0,1,1,395.83838908,1,395.83838908
200274970,2010,"Female","E","Large","Housewife",31,15,110,2,12710,0,"R9","R",251.432848,365,1,0,596.997195,0,1,1,596.997195,1,596.997195
200274971,2010,"Female","B","Small","Employed",36,5,-50,2,29650,1,"P25","P",31.88091224,210,0,0,0,0,0.575342465753425,0,0,0,0
200274972,2010,"Male","B","Medium","Self-employed",59,15,-50,2,26165,1,"Q3","Q",110.9836779,265,0,0,0,0,0.726027397260274,0,0,0,0
200274973,2010,"Female","B","Large","Unemployed",23,14,80,6,20410,1,"L73","L",68.85387998,365,0,0,0,0,1,0,0,0,0
200274974,2010,"Male","E","Large","Employed",44,9,-30,1,6505,0,"P1","P",22.75483466,187,0,0,0,0,0.512328767123288,0,0,0,0
200274975,2010,"Male","F","Large","Self-employed",56,7,-10,4,35935,1,"Q10","Q",169.7885554,151,0,0,0,0,0.413698630136986,0,0,0,0
200274976,2010,"Female","A","Medium","Self-employed",26,7,0,10,5925,1,"L49","L",69.70102973,151,0,0,0,0,0.413698630136986,0,0,0,0
200274977,2010,"Male","D","Medium","Unemployed",25,5,-40,6,1900,0,"L112","L",66.06668352,365,0,0,0,0,1,0,0,0,0
200274978,2010,"Male","E","Small","Housewife",18,10,0,12,40170,0,"R40","R",284.9991194,365,2,0,633.48921876,0,1,2,633.48921876,2,633.48921876
200274979,2010,"Male","B","Small","Employed",34,11,10,11,23180,0,"M2","M",139.2830008,365,0,0,0,0,1,0,0,0,0
200274980,2010,"Male","C","Large","Unemployed",66,16,-40,2,7420,1,"R18","R",284.1301175,365,0,0,0,0,1,0,0,0,0
200274981,2010,"Male","E","Medium","Self-employed",42,11,-50,0,25105,1,"L135","L",40.0945365,347,0,0,0,0,0.950684931506849,0,0,0,0
200274982,2010,"Male","D","Large","Retired",49,13,110,0,19930,1,"Q58","Q",129.3156084,365,0,1,0,7991.6947353,1,0,0,0,0
200274983,2010,"Male","A","Large","Employed",48,13,-10,4,19090,1,"L102","L",58.30755679,365,0,0,0,0,1,0,0,0,0
200274984,2010,"Male","B","Large","Retired",46,13,-30,11,9905,1,"L47","L",66.76541883,365,0,0,0,0,1,0,0,0,0
200274985,2010,"Male","D","Large","Employed",39,10,20,13,32680,0,"M4","M",190.0515645,365,1,0,684.2746755,0,1,1,684.2746755,1,684.2746755
200274986,2010,"Male","C","Large","Housewife",54,6,-50,4,1905,0,"Q60","Q",112.4047945,361,0,0,0,0,0.989041095890411,0,0,0,0
200274987,2010,"Male","B","Large","Self-employed",35,10,-50,14,25965,0,"Q21","Q",201.3918071,365,0,0,0,0,1,0,0,0,0
200274988,2010,"Female","C","Medium","Unemployed",27,12,-50,6,22425,0,"M8","M",128.5434648,365,0,0,0,0,1,0,0,0,0
200274989,2010,"Male","D","Large","Employed",46,9,-50,14,11020,0,"L111","L",90.21472555,365,0,0,0,0,1,0,0,0,0
200274990,2010,"Male","B","Medium","Unemployed",30,13,40,13,20010,1,"Q57","Q",149.997808,141,0,0,0,0,0.386301369863014,0,0,0,0
200274991,2010,"Male","F","Medium","Employed",38,20,-40,3,12520,1,"U13","U",112.8034383,365,0,0,0,0,1,0,0,0,0
200274992,2010,"Male","F","Medium","Self-employed",20,12,-10,3,23570,0,"S18","S",32.15775954,138,0,0,0,0,0.378082191780822,0,0,0,0
200274993,2010,"Male","A","Medium","Employed",50,14,-40,12,9755,1,"L126","L",64.30270938,365,0,0,0,0,1,0,0,0,0
200274994,2010,"Male","B","Medium","Employed",38,12,-20,0,16170,1,"M3","M",141.0368682,365,1,0,373.033204,0,1,1,373.033204,1,373.033204
200274995,2010,"Female","A","Large","Housewife",52,13,-30,0,16425,0,"M3","M",141.0368682,365,0,0,0,0,1,0,0,0,0
200274996,2010,"Male","A","Medium","Unemployed",22,6,-20,14,26405,1,"P3","P",34.88186234,365,0,0,0,0,1,0,0,0,0
200274997,2010,"Female","B","Small","Employed",27,1,20,0,12290,0,"U10","U",137.8873343,192,0,0,0,0,0.526027397260274,0,0,0,0
200274998,2010,"Female","E","Small","Employed",22,18,-20,1,42535,0,"R22","R",270.4632326,365,0,1,0,15042.34154,1,0,0,0,0
200274999,2010,"Female","D","Small","Self-employed",37,6,-50,1,9675,0,"Q30","Q",222.2151274,196,0,0,0,0,0.536986301369863,0,0,0,0
200275000,2010,"Female","D","Medium","Employed",45,6,120,13,7765,1,"T26","T",37.63520484,365,0,0,0,0,1,0,0,0,0
200275001,2010,"Male","B","Small","Retired",46,13,-40,7,13985,0,"L68","L",68.97630254,365,0,0,0,0,1,0,0,0,0
200275002,2010,"Female","A","Medium","Employed",42,8,100,5,17680,1,"R25","R",270.874006,365,0,0,0,0,1,0,0,0,0
200275003,2010,"Female","D","Medium","Unemployed",44,14,-50,10,6230,1,"T10","T",20.3350899,141,0,0,0,0,0.386301369863014,0,0,0,0
200275004,2010,"Male","A","Small","Unemployed",35,9,-20,1,2780,1,"Q7","Q",83.76263662,365,0,0,0,0,1,0,0,0,0
200275005,2010,"Male","D","Large","Self-employed",72,8,-50,3,10865,1,"U6","U",76.98652096,365,0,0,0,0,1,0,0,0,0
200275006,2010,"Female","A","Medium","Self-employed",29,6,-50,1,8380,1,"R31","R",285.6217445,365,0,0,0,0,1,0,0,0,0
200275007,2010,"Female","A","Small","Employed",53,5,20,0,4380,1,"P20","P",43.84379769,365,0,0,0,0,1,0,0,0,0
200275008,2010,"Male","A","Large","Housewife",39,7,10,4,8800,0,"L50","L",84.06770437,365,0,0,0,0,1,0,0,0,0
200275009,2010,"Male","B","Small","Unemployed",41,15,120,4,24865,1,"L52","L",73.25249905,365,0,0,0,0,1,0,0,0,0
200275010,2010,"Female","A","Small","Housewife",31,13,140,9,23535,1,"R4","R",185.8513852,315,0,0,0,0,0.863013698630137,0,0,0,0
200275011,2010,"Female","C","Small","Employed",30,7,10,12,7130,0,"L27","L",58.81986821,229,0,0,0,0,0.627397260273973,0,0,0,0
200275012,2010,"Male","D","Medium","Employed",31,12,-40,0,27820,1,"Q41","Q",213.2556548,365,3,0,1570.9446532,0,1,3,1570.9446532,3,1570.9446532
200275013,2010,"Male","F","Medium","Employed",36,8,110,11,44970,1,"U3","U",94.65751646,365,0,0,0,0,1,0,0,0,0
200275014,2010,"Male","A","Large","Unemployed",40,14,-50,14,8075,0,"L3","L",45.65564192,365,0,0,0,0,1,0,0,0,0
200275015,2010,"Female","E","Medium","Employed",21,2,10,0,1625,0,"T12","T",24.81697854,293,0,0,0,0,0.802739726027397,0,0,0,0
200275016,2010,"Male","D","Medium","Employed",32,18,-50,8,7545,1,"N18","N",103.2132915,365,0,0,0,0,1,0,0,0,0
200275017,2010,"Male","C","Large","Unemployed",50,11,-50,3,14845,0,"L53","L",66.12046108,203,0,0,0,0,0.556164383561644,0,0,0,0
200275018,2010,"Female","D","Small","Housewife",23,12,40,1,2275,1,"Q17","Q",202.5335882,167,0,1,0,342.81248202,0.457534246575342,0,0,0,0
200275019,2010,"Male","A","Medium","Self-employed",30,18,10,0,24380,1,"M11","M",156.1042255,365,1,0,749.30351842,0,1,1,749.30351842,1,749.30351842
200275020,2010,"Female","B","Medium","Employed",38,17,80,13,20140,1,"T13","T",30.79695284,365,1,0,163.02085633,0,1,1,163.02085633,1,163.02085633
200275021,2010,"Male","C","Small","Employed",24,19,-10,8,7675,0,"S3","S",27.86273727,365,0,0,0,0,1,0,0,0,0
200275022,2010,"Male","C","Small","Employed",38,15,10,1,19710,1,"R13","R",248.5121203,365,0,0,0,0,1,0,0,0,0
200275023,2010,"Male","A","Small","Housewife",24,13,-10,3,8350,1,"R17","R",221.7063984,365,1,0,1049.9035334,0,1,1,1049.9035334,1,1049.9035334
200275024,2010,"Male","B","Small","Housewife",31,12,50,9,21370,1,"M2","M",139.2830008,240,0,0,0,0,0.657534246575342,0,0,0,0
200275025,2010,"Female","A","Small","Unemployed",39,12,-30,6,18280,1,"P3","P",34.88186234,365,0,0,0,0,1,0,0,0,0
200275026,2010,"Male","D","Medium","Employed",19,8,0,5,6335,0,"O2","O",32.9239514,365,0,1,0,1285.1496898,1,0,0,0,0
200275027,2010,"Female","D","Large","Employed",28,10,90,2,8890,1,"S15","S",32.26996388,365,0,0,0,0,1,0,0,0,0
200275028,2010,"Male","D","Medium","Employed",35,13,100,2,6125,1,"Q59","Q",95.69355223,365,1,0,64.656590023,0,1,1,64.656590023,1,64.656590023
200275029,2010,"Female","C","Medium","Employed",22,9,30,3,4210,0,"L34","L",68.39045202,365,0,0,0,0,1,0,0,0,0
200275030,2010,"Male","A","Small","Unemployed",40,15,60,8,4930,1,"P17","P",33.26093405,365,0,0,0,0,1,0,0,0,0
200275031,2010,"Male","D","Large","Employed",60,17,-30,9,21535,0,"T34","T",30.41139927,365,0,0,0,0,1,0,0,0,0
200275032,2010,"Female","E","Large","Retired",66,3,-30,2,2455,0,"Q18","Q",211.8309492,365,0,0,0,0,1,0,0,0,0
200275033,2010,"Female","B","Large","Employed",48,8,-30,0,11600,1,"L95","L",68.37942919,365,0,0,0,0,1,0,0,0,0
200275034,2010,"Female","E","Large","Unemployed",35,17,-50,10,30270,1,"L116","L",100.3048589,365,0,0,0,0,1,0,0,0,0
200275035,2010,"Male","B","Medium","Employed",29,9,-50,0,7815,0,"P35","P",40.08261306,365,0,0,0,0,1,0,0,0,0
200275036,2010,"Female","D","Medium","Self-employed",39,15,-10,6,10050,1,"P16","P",39.45913644,365,0,0,0,0,1,0,0,0,0
200275037,2010,"Male","A","Small","Employed",22,7,20,3,23840,0,"R41","R",240.0004036,365,0,0,0,0,1,0,0,0,0
200275038,2010,"Female","D","Large","Housewife",52,13,110,0,2120,1,"L130","L",78.33993486,365,1,0,566.48381634,0,1,1,566.48381634,1,566.48381634
200275039,2010,"Male","D","Medium","Employed",20,6,60,3,2970,0,"R6","R",236.3993842,365,0,0,0,0,1,0,0,0,0
200275040,2010,"Female","C","Large","Housewife",45,12,40,7,19140,1,"Q55","Q",126.1401885,365,0,0,0,0,1,0,0,0,0
200275041,2010,"Male","E","Small","Retired",71,12,-50,2,22520,0,"U11","U",59.32884362,365,0,0,0,0,1,0,0,0,0
200275042,2010,"Male","C","Small","Housewife",22,14,30,4,16120,0,"R13","R",248.5121203,365,2,0,1624.8086623,0,1,2,1624.8086623,2,1624.8086623
200275043,2010,"Male","B","Medium","Self-employed",59,15,-30,14,25005,1,"L64","L",84.9609991,221,0,0,0,0,0.605479452054794,0,0,0,0
200275044,2010,"Male","C","Medium","Self-employed",40,2,-50,6,1495,1,"Q2","Q",123.0199289,243,0,0,0,0,0.665753424657534,0,0,0,0
200275045,2010,"Male","E","Large","Retired",59,16,100,3,44720,0,"T27","T",17.999002,365,1,0,87.454823,0,1,1,87.454823,1,87.454823
200275046,2010,"Male","E","Large","Retired",67,19,-50,3,49065,1,"L100","L",60.86038525,365,0,0,0,0,1,0,0,0,0
200275047,2010,"Male","C","Large","Employed",32,17,-50,3,19280,0,"L104","L",50.1264516,365,0,1,0,1977.6193355,1,0,0,0,0
200275048,2010,"Female","A","Small","Retired",62,17,-50,13,44855,0,"L113","L",55.96459579,365,0,0,0,0,1,0,0,0,0
200275049,2010,"Male","A","Large","Housewife",65,19,-50,3,14815,1,"U8","U",125.1320458,365,1,0,474.67456277,0,1,1,474.67456277,1,474.67456277
200275050,2010,"Male","A","Medium","Unemployed",41,4,-50,10,3160,1,"R28","R",256.6405915,365,0,0,0,0,1,0,0,0,0
200275051,2010,"Male","F","Large","Retired",54,6,0,3,12160,0,"L84","L",129.6779531,365,0,0,0,0,1,0,0,0,0
200275052,2010,"Female","B","Medium","Employed",31,7,60,9,20830,0,"Q31","Q",185.1345389,166,0,0,0,0,0.454794520547945,0,0,0,0
200275053,2010,"Male","F","Small","Employed",34,9,-50,9,4230,1,"Q25","Q",140.4108252,365,0,0,0,0,1,0,0,0,0
200275054,2010,"Male","A","Medium","Unemployed",35,14,-30,12,29170,0,"U21","U",88.29014956,365,1,0,334.37831065,0,1,1,334.37831065,1,334.37831065
200275055,2010,"Male","A","Small","Retired",58,8,-50,14,19960,1,"T25","T",28.51184808,365,0,0,0,0,1,0,0,0,0
200275056,2010,"Male","A","Small","Employed",42,12,-50,15,18260,0,"S1","S",37.31536383,365,0,0,0,0,1,0,0,0,0
200275057,2010,"Male","D","Medium","Employed",20,18,-10,1,31145,1,"T2","T",28.13630298,365,1,0,58.253587676,0,1,1,58.253587676,1,58.253587676
200275058,2010,"Male","B","Medium","Retired",53,15,-30,6,4045,1,"Q32","Q",148.3685156,294,0,0,0,0,0.805479452054795,0,0,0,0
200275059,2010,"Male","E","Small","Unemployed",43,9,-30,5,41200,1,"L128","L",56.70111618,222,0,0,0,0,0.608219178082192,0,0,0,0
200275060,2010,"Male","B","Small","Unemployed",24,15,80,0,17890,0,"Q50","Q",139.2056697,365,1,0,406.15625082,0,1,1,406.15625082,1,406.15625082
200275061,2010,"Female","A","Medium","Retired",59,14,-50,2,5795,0,"L48","L",71.62174491,365,0,0,0,0,1,0,0,0,0
200275062,2010,"Male","A","Small","Self-employed",20,12,0,2,25840,1,"Q38","Q",161.4389472,299,0,0,0,0,0.819178082191781,0,0,0,0
200275063,2010,"Male","A","Large","Self-employed",52,8,-40,6,8150,1,"L89","L",64.12305444,365,1,0,286.3602701,0,1,1,286.3602701,1,286.3602701
200275064,2010,"Female","D","Small","Self-employed",46,18,-40,1,34280,1,"R13","R",248.5121203,365,0,0,0,0,1,0,0,0,0
200275065,2010,"Male","D","Large","Employed",58,9,-20,7,6525,1,"S11","S",24.01925056,365,0,0,0,0,1,0,0,0,0
200275066,2010,"Female","B","Medium","Housewife",36,10,-30,11,7995,0,"Q52","Q",168.6499611,181,0,0,0,0,0.495890410958904,0,0,0,0
200275067,2010,"Female","E","Small","Self-employed",33,10,-10,6,8990,1,"Q47","Q",208.6667182,352,0,0,0,0,0.964383561643836,0,0,0,0
200275068,2010,"Male","F","Large","Employed",47,7,-50,8,16660,0,"R17","R",221.7063984,361,0,0,0,0,0.989041095890411,0,0,0,0
200275069,2010,"Male","B","Small","Retired",53,12,60,0,9070,1,"L49","L",69.70102973,365,0,0,0,0,1,0,0,0,0
200275070,2010,"Male","C","Medium","Employed",51,4,-50,0,9450,1,"P16","P",39.45913644,364,0,0,0,0,0.997260273972603,0,0,0,0
200275071,2010,"Female","A","Small","Employed",29,13,-50,2,9540,0,"M9","M",156.6298557,189,0,1,0,1495.2998927,0.517808219178082,0,0,0,0
200275072,2010,"Male","B","Large","Unemployed",45,16,-30,6,48445,1,"Q26","Q",237.675525,365,0,0,0,0,1,0,0,0,0
200275073,2010,"Female","B","Large","Self-employed",57,13,-50,2,7990,0,"N23","N",77.49504574,280,0,0,0,0,0.767123287671233,0,0,0,0
200275074,2010,"Female","B","Large","Self-employed",39,16,-50,6,18330,0,"R35","R",223.3085718,187,0,0,0,0,0.512328767123288,0,0,0,0
200275075,2010,"Female","A","Large","Retired",64,13,-40,15,29445,1,"T20","T",22.24129416,365,0,0,0,0,1,0,0,0,0
200275076,2010,"Male","B","Medium","Self-employed",51,12,-30,0,4575,1,"M12","M",216.4916013,230,0,0,0,0,0.63013698630137,0,0,0,0
200275077,2010,"Male","D","Large","Self-employed",75,12,-30,10,8520,1,"R39","R",234.675271,365,0,0,0,0,1,0,0,0,0
200275078,2010,"Female","E","Medium","Housewife",34,9,-30,3,23180,1,"S36","S",25.00982043,365,0,0,0,0,1,0,0,0,0
200275079,2010,"Female","E","Small","Housewife",39,14,-10,2,17070,0,"Q62","Q",91.45292269,98,0,0,0,0,0.268493150684932,0,0,0,0
200275080,2010,"Female","E","Medium","Self-employed",24,7,10,3,23870,0,"L71","L",120.7793723,365,0,0,0,0,1,0,0,0,0
200275081,2010,"Female","C","Large","Retired",64,13,-30,10,1920,1,"U1","U",33.29429778,365,0,0,0,0,1,0,0,0,0
200275082,2010,"Female","D","Medium","Employed",21,16,-10,2,15625,0,"M22","M",153.4523215,365,0,0,0,0,1,0,0,0,0
200275083,2010,"Male","B","Medium","Employed",37,19,-50,6,18725,1,"O38","O",39.55041059,365,0,0,0,0,1,0,0,0,0
200275084,2010,"Male","F","Large","Housewife",39,13,140,4,38980,1,"N13","N",94.29603751,365,0,0,0,0,1,0,0,0,0
200275085,2010,"Male","A","Large","Unemployed",38,9,-10,1,3255,1,"M17","M",201.6569069,365,0,0,0,0,1,0,0,0,0
200275086,2010,"Male","A","Large","Retired",61,14,-10,8,17680,0,"L115","L",57.7002938,104,0,0,0,0,0.284931506849315,0,0,0,0
200275087,2010,"Male","A","Large","Housewife",45,10,-50,0,18810,0,"L127","L",66.65715225,365,0,0,0,0,1,0,0,0,0
200275088,2010,"Male","B","Medium","Self-employed",49,5,30,5,24480,1,"O22","O",32.18545326,365,0,0,0,0,1,0,0,0,0
200275089,2010,"Female","A","Medium","Housewife",21,12,-30,0,7470,0,"Q42","Q",148.4945135,365,0,0,0,0,1,0,0,0,0
200275090,2010,"Male","C","Medium","Employed",27,20,-50,5,10750,1,"R22","R",270.4632326,365,0,0,0,0,1,0,0,0,0
200275091,2010,"Male","C","Small","Self-employed",46,17,-40,2,9190,0,"M14","M",222.6929824,365,2,0,2598.8333748,0,1,2,2598.8333748,2,2598.8333748
200275092,2010,"Male","E","Medium","Unemployed",27,15,10,9,13360,0,"Q57","Q",149.997808,365,0,0,0,0,1,0,0,0,0
200275093,2010,"Male","E","Small","Self-employed",49,9,-40,1,8505,0,"R9","R",251.432848,365,0,0,0,0,1,0,0,0,0
200275094,2010,"Female","D","Medium","Retired",69,7,-40,9,38090,1,"R1","R",222.711392,365,0,0,0,0,1,0,0,0,0
200275095,2010,"Male","B","Large","Unemployed",58,16,-30,3,24965,1,"L127","L",66.65715225,245,0,0,0,0,0.671232876712329,0,0,0,0
200275096,2010,"Male","A","Small","Housewife",60,16,-50,0,13130,1,"U10","U",137.8873343,365,0,0,0,0,1,0,0,0,0
200275097,2010,"Female","A","Small","Employed",25,19,10,12,14595,0,"U15","U",59.40378524,365,0,0,0,0,1,0,0,0,0
200275098,2010,"Male","D","Large","Self-employed",59,6,-30,10,20925,0,"T31","T",35.78808354,365,1,0,127.0100033,0,1,1,127.0100033,1,127.0100033
200275099,2010,"Female","A","Large","Self-employed",39,9,-50,9,16195,0,"L103","L",84.00797156,194,0,0,0,0,0.531506849315069,0,0,0,0
200275100,2010,"Male","A","Large","Employed",60,16,-30,6,27980,1,"Q44","Q",150.2239631,365,0,0,0,0,1,0,0,0,0
200275101,2010,"Female","A","Medium","Employed",53,18,-50,6,18280,0,"L13","L",57.06267756,150,0,0,0,0,0.410958904109589,0,0,0,0
200275102,2010,"Female","C","Large","Retired",55,15,-20,0,42610,1,"P24","P",31.91620696,365,0,0,0,0,1,0,0,0,0
200275103,2010,"Male","B","Medium","Employed",51,9,-30,0,11365,1,"T9","T",31.09742125,365,0,0,0,0,1,0,0,0,0
