"Gender","Age.ct","Age","Bonus","GroupOne","Density","Value","Insurancescore","Exppdays","Numtppd","Indtppd","ClaimSeverity"
"Male",57,"8","4","11",31.60978775,14180,0.0542938049884093,365,0,0,NA
"Male",32,"3","1","2",88.29014956,7770,0.188347905243158,365,0,0,NA
"Male",38,"5","4","18",156.1042255,23020,0.127901425489692,365,0,0,NA
"Male",25,"2","7","10",132.7922667,9230,0.210854477783594,365,0,0,NA
"Female",60,"9","3","7",184.4785165,1175,0.110299747129031,365,0,0,NA
"Male",53,"8","1","9",55.96459579,9655,0.0469648809831368,365,0,0,NA
"Male",51,"7","1","12",32.04149695,2485,0.0952521662069991,365,0,0,NA
"Female",32,"3","4","13",202.5335882,9810,0.183123383240666,301,0,0,NA
"Male",71,"11","1","15",157.245582,23260,0.0371312887743327,365,0,0,NA
"Male",60,"9","1","14",276.9454965,8280,0.0897263820310762,365,0,0,NA
"Male",55,"8","1","8",76.50537468,8120,0.0211071227204461,365,0,0,NA
"Male",37,"4","5","14",272.9669948,22295,0.201363552520197,365,0,0,NA
"Female",33,"4","4","8",162.9324677,29395,0.211890153464428,365,0,0,NA
"Female",51,"7","2","13",213.2556548,7620,0.116194725687828,213,1,328.70559478,328.70559478
"Male",31,"3","4","14",24.32094795,1110,0.106795426586753,365,0,0,NA
"Male",20,"1","10","17",202.5335882,22770,0.32282612515675,365,2,520.21754042,260.10877021
"Male",41,"5","21","10",256.6405915,13385,0.1189794773981,349,0,0,NA
"Female",33,"4","17","5",31.49451567,8000,0.07885364867901,365,0,0,NA
"Male",30,"3","1","4",31.88091224,3215,0.105839423731377,308,0,0,NA
"Male",42,"5","10","17",148.4945135,22455,0.145294434524811,365,1,69.766270559,69.766270559
"Male",39,"5","14","5",68.85387998,42130,0.0875008852004591,365,0,0,NA
"Male",43,"6","5","15",78.33993486,48150,0.0659897633338085,365,0,0,NA
"Male",28,"3","1","5",30.18943347,25195,0.0943242630127177,365,1,1067.6585693,1067.6585693
"Male",35,"4","3","8",87.14669097,2360,0.0829783926425001,365,0,0,NA
"Female",32,"3","1","9",114.881582,19340,0.130248069250356,365,0,0,NA
"Female",26,"2","3","20",272.9669948,5240,0.30543605698827,365,0,0,NA
"Male",67,"10","5","7",182.367931,33845,0.0381175368082543,365,0,0,NA
"Male",42,"5","2","13",31.06929242,3880,0.0568481484603629,365,1,1442.5207244,1442.5207244
"Female",29,"3","16","16",31.91620696,31160,0.114670174067345,365,0,0,NA
"Female",35,"4","4","18",66.94554904,15615,0.0820107695602009,365,0,0,NA
"Male",31,"3","2","6",106.5803023,20620,0.125206537337754,365,0,0,NA
"Female",24,"2","8","10",237.4189585,9485,0.332929607523086,104,0,0,NA
"Female",25,"2","7","5",56.11415278,19000,0.167236694263553,237,0,0,NA
"Male",45,"6","3","15",183.8950396,18685,0.108140178365037,365,0,0,NA
"Female",36,"4","5","10",112.8034383,2830,0.118655880243316,365,1,1791.3894051,1791.3894051
"Male",60,"9","2","6",51.4116382,3480,0.0685691423157857,188,0,0,NA
"Female",46,"6","1","7",17.999002,6205,0.0873037285475477,181,0,0,NA
"Male",74,"11","1","16",63.5211087,8350,0.0243431755880593,365,0,0,NA
"Male",34,"4","3","16",61.11231366,29360,0.0873049709727796,365,1,1290.0246555,1290.0246555
"Male",44,"6","1","18",29.94861261,28200,0.0992224345925526,365,1,1223.2101216,1223.2101216
"Male",57,"8","11","10",92.10692821,8140,0.0711151507503863,365,1,110.66373609,110.66373609
"Male",30,"3","1","18",34.93212226,29485,0.100735410569443,365,0,0,NA
"Male",23,"2","3","15",19.81848038,29920,0.126919847114879,365,1,646.48856035,646.48856035
"Male",60,"9","11","9",202.5335882,26120,0.0727499544161883,365,1,154.49999947,154.49999947
"Male",37,"4","8","9",63.15287215,8120,0.100101710445696,365,0,0,NA
"Female",34,"4","2","10",40.08261306,3870,0.0640532217766237,365,0,0,NA
"Female",25,"2","1","9",275.2822626,9335,0.243226117343636,365,0,0,NA
"Female",52,"7","2","12",91.54176264,25250,0.111863950574981,365,0,0,NA
"Female",30,"3","1","8",216.4916013,9785,0.2148746252611,365,0,0,NA
"Female",40,"5","2","3",225.0430894,23335,0.1189794773981,365,0,0,NA
"Male",38,"5","10","19",121.5870219,46880,0.0586147111259863,365,1,721.49567423,721.49567423
"Male",32,"3","5","9",66.69447337,4245,0.108070306107118,365,0,0,NA
"Male",40,"5","7","18",88.89623143,8015,0.118223069944631,214,0,0,NA
"Female",70,"11","1","16",88.95152383,19460,0.0361200619037766,365,0,0,NA
"Male",48,"7","1","11",222.735365,11000,0.0941144962253548,365,0,0,NA
"Male",33,"4","1","11",93.38235115,20750,0.108816914633212,365,0,0,NA
"Male",44,"6","1","14",284.1301175,5885,0.19922911637503,365,0,0,NA
"Male",19,"1","6","15",65.3447011,31485,0.18378107080464,365,0,0,NA
"Female",40,"5","1","13",189.9730181,6160,0.109410429866529,120,0,0,NA
"Male",37,"4","14","6",272.9669948,10390,0.134624462066876,365,1,145.70722754,145.70722754
"Male",22,"1","10","15",63.17028387,11745,0.201228656508795,365,1,319.26932646,319.26932646
"Male",45,"6","1","16",58.30755679,19415,0.0585308768132321,365,0,0,NA
"Male",29,"3","12","17",38.06772,16350,0.123513796217493,365,0,0,NA
"Male",56,"8","1","10",171.3729361,11000,0.0672070080798899,365,0,0,NA
"Female",28,"3","7","12",61.11231366,3170,0.112349604939351,365,1,2419.8065801,2419.8065801
"Female",34,"4","1","19",121.5870219,29465,0.0860406934877222,133,0,0,NA
"Male",53,"8","1","11",208.8164363,20430,0.117634530909779,365,0,0,NA
"Male",31,"3","18","3",222.6929824,19295,0.194218817099581,365,2,1789.0066396,894.5033198
"Male",31,"3","4","13",181.4165594,24290,0.141723371332313,158,0,0,NA
"Male",19,"1","6","8",249.8117276,5955,0.342900815896412,365,1,287.44331235,287.44331235
"Male",28,"3","5","9",239.4551701,8615,0.201360229176275,365,1,610.86931842,610.86931842
"Female",20,"1","6","7",118.8510133,1590,0.275091139649293,227,2,3766.2601244,1883.1300622
"Female",31,"3","6","9",211.8309492,18955,0.170834824208998,365,0,0,NA
"Male",64,"10","2","13",249.7835716,16320,0.145595919361455,117,0,0,NA
"Male",49,"7","3","18",137.8151761,38410,0.116070545297502,365,0,0,NA
"Female",45,"6","1","11",144.998902,9995,0.0967073180585655,365,0,0,NA
"Male",24,"2","9","5",139.2830008,3995,0.262538986670107,365,0,0,NA
"Male",39,"5","1","19",25.00982043,10060,0.0623771509898904,365,0,0,NA
"Female",40,"5","1","4",59.32884362,14365,0.107375096801784,365,0,0,NA
"Female",20,"1","6","7",156.1042255,6175,0.322238451524612,365,1,774.63181472,774.63181472
"Female",36,"4","1","16",276.3355652,10535,0.155601927540597,365,0,0,NA
"Male",60,"9","3","14",285.6217445,14910,0.136595795812591,365,0,0,NA
"Male",41,"5","4","8",216.4916013,7445,0.151871752132876,365,1,1229.507761,1229.507761
"Female",26,"2","1","10",23.9585495,11275,0.167015203401986,365,0,0,NA
"Male",64,"10","2","12",161.4389472,28755,0.0424921611642639,365,0,0,NA
"Male",41,"5","17","13",31.06929242,4130,0.0712976791281432,365,0,0,NA
"Male",23,"2","7","9",19.2833619,6620,0.189371110842833,365,0,0,NA
"Male",47,"6","6","9",100.9312267,9270,0.0847173601604861,365,0,0,NA
"Female",27,"2","1","2",114.881582,25740,0.153560598763561,365,0,0,NA
"Male",49,"7","4","7",189.9730181,9870,0.0922101999516157,365,0,0,NA
"Female",39,"5","1","14",19.20951704,10615,0.0885369769638462,226,0,0,NA
"Male",31,"3","3","10",25.63801996,24555,0.108004976903783,365,0,0,NA
"Female",33,"4","9","12",114.1467007,4970,0.12132600025013,365,0,0,NA
"Male",29,"3","11","14",66.11361207,10440,0.121045336308438,365,0,0,NA
"Female",59,"9","3","4",95.69355223,9510,0.0377536634125566,282,0,0,NA
"Female",53,"8","8","12",25.91743539,15595,0.0562411928924842,365,0,0,NA
"Male",58,"9","8","9",213.2556548,7395,0.0797217555798928,153,0,0,NA
"Male",19,"1","6","8",169.7885554,10125,0.269179978613561,146,0,0,NA
"Female",32,"3","1","14",26.14074792,16505,0.162403925685919,365,0,0,NA
"Female",34,"4","6","10",57.7002938,13960,0.0979885373491622,118,0,0,NA
"Male",60,"9","9","18",185.8513852,15340,0.159969937986919,365,1,232.44046152,232.44046152
"Male",39,"5","1","10",70.87357842,8680,0.0868896694634798,365,0,0,NA
"Female",36,"4","2","13",208.6667182,8715,0.110668365283684,365,0,0,NA
"Female",36,"4","10","14",148.9956325,11565,0.16394143715037,365,0,0,NA
"Male",39,"5","14","19",139.6062055,31370,0.131985139427136,365,0,0,NA
"Male",55,"8","1","9",200.6565503,18095,0.0599606864767906,365,0,0,NA
"Male",54,"8","3","14",40.08261306,23620,0.0465842726050348,365,0,0,NA
"Male",37,"4","1","3",139.637282,22080,0.0801528461900954,365,0,0,NA
"Male",24,"2","12","15",284.9991194,41475,0.279144284128796,365,3,3449.7599878,1149.91999593333
"Male",31,"3","2","16",30.41139927,17575,0.097331647288525,365,0,0,NA
"Male",40,"5","1","16",223.3475567,23680,0.109741563156568,365,0,0,NA
"Female",18,"1","6","13",67.84790756,11145,0.206832148966592,365,0,0,NA
"Female",49,"7","3","2",137.8151761,11675,0.129082943989705,365,0,0,NA
"Male",36,"4","5","5",37.59594224,1805,0.0620359168242615,270,0,0,NA
"Male",62,"9","1","4",34.10399662,37285,0.0660523349776865,365,0,0,NA
"Male",55,"8","5","18",38.77083633,9760,0.0241219611220415,365,0,0,NA
"Male",53,"8","12","13",276.3355652,6230,0.130870572078432,365,0,0,NA
"Male",43,"6","1","6",63.53336338,1945,0.116400462921291,365,0,0,NA
"Male",41,"5","1","8",124.3443471,23760,0.108263366332201,365,0,0,NA
"Male",28,"3","7","17",238.240414,20790,0.184026552390903,365,1,1858.0089612,1858.0089612
"Male",49,"7","1","8",112.8034383,11830,0.0361446453515782,365,0,0,NA
"Female",21,"1","7","10",148.5612071,6850,0.317670942498443,205,0,0,NA
"Male",52,"7","2","12",25.62227499,23305,0.0338582984148841,365,0,0,NA
"Female",18,"1","6","15",45.52113373,28305,0.206832148966592,365,1,628.04803612,628.04803612
"Female",29,"3","1","5",40.0945365,7430,0.102575403410787,365,0,0,NA
"Female",48,"7","2","13",99.43621052,12150,0.0508368238221565,306,0,0,NA
"Female",41,"5","7","14",114.1467007,21655,0.0929535987815118,365,0,0,NA
"Male",33,"4","3","3",141.4896565,25215,0.0801528461900954,365,0,0,NA
"Female",22,"1","5","9",23.6720664,4370,0.1538641903486,365,0,0,NA
"Male",43,"6","1","12",37.31536383,22595,0.0483461874557593,92,0,0,NA
"Female",49,"7","3","7",139.2830008,22775,0.112415468978394,289,0,0,NA
"Male",35,"4","21","12",167.9366556,10760,0.106122939378885,365,0,0,NA
"Male",36,"4","13","12",136.1308048,40430,0.115526847276663,365,0,0,NA
"Male",55,"8","2","13",91.28099321,24070,0.12167348700273,365,0,0,NA
"Female",36,"4","7","16",92.10692821,22210,0.0885926727991998,171,0,0,NA
"Male",66,"10","2","13",125.9456252,6515,0.0295058449893031,365,0,0,NA
"Male",19,"1","8","17",297.3851697,9535,0.295330496775279,229,0,0,NA
"Male",57,"8","1","11",91.45292269,39020,0.0404097324264154,365,0,0,NA
"Female",52,"7","1","8",239.4551701,19880,0.107804716412546,365,0,0,NA
"Female",37,"4","1","12",237.675525,41265,0.0978776418061558,365,0,0,NA
"Female",60,"9","6","18",83.76263662,20585,0.0806039585120505,365,2,377.98601817,188.993009085
"Male",40,"5","1","19",59.32884362,8575,0.0617564932485878,282,0,0,NA
"Female",64,"10","2","13",181.4165594,15140,0.0289449039753327,365,0,0,NA
"Male",39,"5","20","9",225.0430894,14305,0.132164912244975,365,0,0,NA
"Male",45,"6","20","13",123.969842,34370,0.0901091212558648,221,0,0,NA
"Male",39,"5","13","13",71.18027901,27425,0.124138570533858,365,0,0,NA
"Male",52,"7","3","18",129.6779531,18445,0.0840120375124598,365,0,0,NA
"Female",71,"11","2","2",180.0831298,12680,0.0593481489843928,286,0,0,NA
"Female",44,"6","1","13",79.1594481,8550,0.0596299736699399,365,0,0,NA
"Female",61,"9","3","3",88.89623143,5840,0.0303235304929403,365,0,0,NA
"Male",73,"11","4","17",88.29014956,22795,0.103109181057045,365,0,0,NA
"Male",58,"9","20","9",32.99314961,7210,0.0523492622036567,365,0,0,NA
"Female",60,"9","14","7",50.1264516,22560,0.0215367352905717,365,0,0,NA
"Male",42,"5","7","18",276.9950185,6345,0.155959949460022,275,0,0,NA
"Male",24,"2","11","18",49.59668535,42475,0.133521878501301,365,0,0,NA
"Male",74,"11","6","6",123.969842,12725,0.118954928876574,365,0,0,NA
"Female",63,"10","1","3",59.92134979,12425,0.0366807598345937,365,0,0,NA
"Male",45,"6","17","2",211.8309492,1760,0.109033396395335,365,0,0,NA
"Male",45,"6","2","20",140.4108252,9155,0.10781372085705,365,0,0,NA
"Male",55,"8","1","14",296.4319078,15780,0.042755028389951,365,0,0,NA
"Male",35,"4","11","11",70.06509679,8685,0.0816930951017626,152,0,0,NA
"Female",34,"4","3","13",169.7885554,5820,0.12132600025013,227,0,0,NA
"Female",33,"4","3","8",57.0415314,6455,0.0562466694032621,365,0,0,NA
"Male",52,"7","3","19",30.90727239,15755,0.0668484576125382,365,0,0,NA
"Male",26,"2","2","5",58.59040352,8125,0.175117624203267,365,0,0,NA
"Male",46,"6","2","13",107.8170529,9960,0.141925725559355,301,0,0,NA
"Male",71,"11","3","15",225.0430894,10370,0.0645800419969387,298,0,0,NA
"Male",58,"9","1","12",19.20951704,43155,0.0421404068494917,137,0,0,NA
"Female",31,"3","12","12",59.92134979,15250,0.176535067584047,360,0,0,NA
"Female",52,"7","3","11",276.9454965,17980,0.147771683062398,161,0,0,NA
"Male",74,"11","3","18",73.18307109,5770,0.0504549797864333,365,0,0,NA
"Female",69,"11","5","1",91.54176264,26095,0.0301818355457622,264,0,0,NA
"Male",43,"6","7","18",162.9324677,32170,0.137623393191542,196,0,0,NA
"Male",67,"10","3","9",114.1413271,10075,0.0807141422365143,365,0,0,NA
"Male",63,"10","3","7",53.43201088,8720,0.0192913375397498,365,0,0,NA
"Male",31,"3","3","3",238.240414,8695,0.266321320959273,365,0,0,NA
"Male",46,"6","8","16",73.18307109,5885,0.144291141775685,365,0,0,NA
"Male",36,"4","20","9",56.04309848,9790,0.0614274680078259,239,1,194.66918957,194.66918957
"Male",60,"9","2","17",76.50537468,21100,0.0470014389060932,365,0,0,NA
"Male",20,"1","14","7",256.6405915,23685,0.386030003358347,365,1,1875.7399121,1875.7399121
"Male",53,"8","4","8",61.56398846,5085,0.052646478884882,365,0,0,NA
"Female",42,"5","3","12",68.77710211,5625,0.0662375394507231,140,0,0,NA
"Male",44,"6","7","4",27.87209298,7780,0.0676323361891554,365,0,0,NA
"Female",73,"11","1","14",148.4018477,36495,0.036430820951056,365,1,1283.5471485,1283.5471485
"Male",43,"6","1","2",50.01092548,4185,0.085246761910302,365,0,0,NA
"Female",22,"1","13","14",185.1345389,12910,0.287260811696276,365,1,327.63656124,327.63656124
"Male",20,"1","5","17",65.2951547,49855,0.287745132838442,365,0,0,NA
"Male",32,"3","3","10",284.1301175,28785,0.200185499293691,365,0,0,NA
"Female",48,"7","5","13",19.81848038,22525,0.0731875910288724,323,0,0,NA
"Female",37,"4","1","2",98.10372854,1315,0.0989391580085378,365,0,0,NA
"Female",55,"8","3","4",182.367931,25490,0.0726948968727146,365,0,0,NA
"Female",23,"2","12","7",76.50537468,19595,0.179322406273323,359,0,0,NA
"Male",20,"1","6","16",31.49128874,14815,0.187426779770283,365,0,0,NA
"Male",31,"3","2","10",28.95139071,27615,0.0913181050369773,365,0,0,NA
"Male",31,"3","12","16",50.01092548,17730,0.13523991784105,266,0,0,NA
"Female",54,"8","3","17",57.7002938,22675,0.0841271119212824,365,0,0,NA
"Male",39,"5","1","14",169.7885554,8700,0.118349244918453,365,0,0,NA
"Male",37,"4","1","6",122.4496948,2035,0.0801528461900954,365,0,0,NA
"Female",25,"2","3","9",270.4632326,5855,0.279144284128796,365,0,0,NA
"Male",62,"9","2","8",76.98652096,9525,0.0225113471882614,331,0,0,NA
"Female",39,"5","2","12",123.969842,7565,0.0617564932485878,365,0,0,NA
"Male",31,"3","8","12",88.29014956,19505,0.124221731029611,334,0,0,NA
"Female",44,"6","2","8",28.38649426,28220,0.082819505360193,365,0,0,NA
"Female",38,"5","1","5",34.93212226,3020,0.0975713145874085,116,0,0,NA
"Male",32,"3","13","7",66.12046108,2435,0.0999510260428193,365,0,0,NA
"Male",51,"7","2","14",79.1594481,7175,0.0235556412473299,365,0,0,NA
"Male",56,"8","1","6",249.7835716,6685,0.147160076403439,365,0,0,NA
"Male",41,"5","1","2",94.36462339,8555,0.102165810969609,174,0,0,NA
"Male",25,"2","5","7",88.29014956,14070,0.145622043680653,296,0,0,NA
"Male",22,"1","5","13",183.8950396,17385,0.282951801440088,365,0,0,NA
"Female",35,"4","19","18",64.32860507,34955,0.0859589386559415,365,0,0,NA
"Male",29,"3","3","11",124.3443471,24915,0.173048052559646,365,0,0,NA
"Male",27,"2","4","10",138.5066713,2180,0.236103123086279,365,2,1762.0764261,881.03821305
"Male",22,"1","9","7",225.1417422,1575,0.289818584618057,202,0,0,NA
"Male",31,"3","9","7",66.94554904,10205,0.087497630153178,365,0,0,NA
"Female",24,"2","6","13",285.6217445,26575,0.325311022732833,365,0,0,NA
"Male",49,"7","1","15",240.0004036,6005,0.152340562109053,365,0,0,NA
"Male",47,"6","1","10",99.6400095,8690,0.122769638057477,365,0,0,NA
"Male",67,"10","1","5",63.82886936,2910,0.0192913375397498,365,0,0,NA
"Female",30,"3","9","7",208.6667182,16475,0.167601480766914,365,1,3085.1812955,3085.1812955
"Male",53,"8","3","15",87.14669097,18400,0.024767877862509,365,0,0,NA
"Male",49,"7","1","13",120.7793723,17410,0.0962621795350805,365,0,0,NA
"Female",52,"7","2","13",17.999002,8165,0.0517750917764005,365,0,0,NA
"Female",35,"4","5","12",77.68823268,12790,0.0793537066138465,365,0,0,NA
"Male",29,"3","5","15",55.96459579,19065,0.0981863323366913,365,1,178.62104117,178.62104117
"Female",37,"4","2","7",31.60580864,6680,0.0537436356230491,365,0,0,NA
"Male",21,"1","8","3",35.43401501,49825,0.180368094883613,365,0,0,NA
"Male",45,"6","1","18",153.4523215,3305,0.165107885687791,365,0,0,NA
"Male",45,"6","8","14",148.9956325,8895,0.13882191520611,365,0,0,NA
"Female",35,"4","20","1",63.89430992,5465,0.0979885373491622,365,0,0,NA
"Male",38,"5","1","7",259.0040603,18110,0.132164912244975,365,0,0,NA
"Male",55,"8","2","5",65.3447011,17125,0.0990795435882626,365,1,84.858887395,84.858887395
"Female",41,"5","2","13",88.29014956,19320,0.0695403004073257,365,1,720.54660131,720.54660131
"Male",20,"1","7","8",222.735365,22525,0.253870214344247,303,0,0,NA
"Male",69,"11","1","11",270.4632326,10260,0.0624517175515737,357,0,0,NA
"Male",59,"9","1","7",69.88926519,24735,0.0696636214284243,103,0,0,NA
"Female",47,"6","1","15",58.30755679,9815,0.085246761910302,365,0,0,NA
"Male",59,"9","4","5",190.0515645,16425,0.0437890658505957,365,0,0,NA
"Male",48,"7","3","4",31.88091224,11635,0.0705978592209646,365,0,0,NA
"Male",49,"7","1","17",63.82886936,9860,0.0699473370537947,365,0,0,NA
"Male",57,"8","2","19",253.6198858,19880,0.0563037893028971,365,0,0,NA
"Male",26,"2","2","9",139.6062055,3760,0.183568458268625,365,0,0,NA
"Female",57,"8","1","19",20.86448407,23365,0.0474703465803657,365,0,0,NA
"Male",33,"4","1","7",83.76263662,32380,0.0916658841712209,365,0,0,NA
"Female",48,"7","2","4",35.57652753,16395,0.0604408089462239,365,0,0,NA
"Female",39,"5","8","8",201.6569069,8160,0.0989297992807479,253,0,0,NA
"Male",52,"7","2","9",66.11361207,11155,0.0663444972310516,365,0,0,NA
"Female",44,"6","9","6",61.30612555,6355,0.102367038576717,365,0,0,NA
"Female",21,"1","7","9",66.76541883,7590,0.168279104823822,365,0,0,NA
"Male",41,"5","2","2",162.9324677,23385,0.148194406933523,365,0,0,NA
"Female",19,"1","5","15",212.4247054,24565,0.234649181887675,365,1,8.5297225816,8.5297225816
"Female",53,"8","5","15",81.90993935,9250,0.052646478884882,201,0,0,NA
"Male",45,"6","5","10",62.06252553,14370,0.103851619540566,365,0,0,NA
"Male",54,"8","1","16",275.2822626,10450,0.0956753134736005,141,0,0,NA
"Male",25,"2","10","13",178.2443114,24745,0.262769784949297,212,0,0,NA
"Female",44,"6","10","13",25.28528423,12720,0.081763803261402,118,0,0,NA
"Female",46,"6","4","9",25.28528423,13020,0.0296472318899064,365,0,0,NA
"Male",24,"2","4","13",81.90993935,7850,0.166648821703351,365,0,0,NA
"Female",46,"6","3","11",63.89430992,11200,0.029986934022507,365,0,0,NA
"Male",32,"3","4","13",35.57652753,42280,0.116297467264513,120,0,0,NA
"Female",33,"4","14","3",90.21472555,7245,0.0698553420901777,365,1,497.06268046,497.06268046
"Male",48,"7","1","12",212.4247054,23775,0.0340689329015384,365,0,0,NA
"Male",46,"6","3","11",32.4149606,21980,0.0702860429677419,365,0,0,NA
"Male",64,"10","5","14",106.5803023,21120,0.0256035008078792,246,0,0,NA
"Male",47,"6","7","14",145.223003,25485,0.0533422961454248,358,0,0,NA
"Female",21,"1","6","6",139.2830008,17910,0.352216408533206,365,0,0,NA
"Female",26,"2","12","13",112.8034383,24900,0.162149481710612,250,0,0,NA
"Male",46,"6","3","1",125.9456252,5725,0.144884833034484,365,0,0,NA
"Female",38,"5","1","12",148.3685156,43770,0.0915406699731598,275,0,0,NA
"Male",25,"2","5","14",180.0831298,17070,0.217229849674707,365,0,0,NA
"Male",20,"1","6","17",23.9585495,24190,0.171128174606509,126,0,0,NA
"Male",26,"2","3","12",160.3435748,15105,0.163792506090106,365,0,0,NA
"Male",49,"7","1","12",114.1467007,6860,0.143441061604138,365,0,0,NA
"Female",74,"11","16","11",59.63322296,16930,0.0256981298505534,174,0,0,NA
"Male",44,"6","6","10",183.8950396,24390,0.110061937796957,365,0,0,NA
"Female",54,"8","1","8",207.1446249,29280,0.0795987521296569,190,0,0,NA
"Male",36,"4","2","9",50.1264516,8205,0.0816930951017626,306,0,0,NA
"Male",40,"5","3","13",50.6257826,12820,0.0612049548681792,365,0,0,NA
"Male",74,"11","3","11",276.9454965,6770,0.172559716676039,365,0,0,NA
"Female",20,"1","6","6",59.32884362,16085,0.217921450457771,273,0,0,NA
"Male",38,"5","9","14",236.3993842,41810,0.178544914147582,365,0,0,NA
"Female",50,"7","2","6",32.26996388,2175,0.0582082139911516,365,0,0,NA
"Female",48,"7","2","16",291.3194903,14995,0.114878088874899,107,0,0,NA
"Male",47,"6","1","10",35.43401501,21570,0.0569067193410217,365,0,0,NA
"Female",35,"4","1","11",223.3475567,4190,0.122206386828704,365,0,0,NA
"Male",48,"7","21","5",259.0040603,24830,0.110528018479941,156,0,0,NA
"Male",40,"5","18","7",73.18307109,3735,0.115373179297831,365,0,0,NA
"Male",38,"5","21","11",83.76263662,26240,0.0988050893402292,365,0,0,NA
"Female",67,"10","5","7",32.3065089,16540,0.0169735896905064,365,0,0,NA
"Male",33,"4","12","16",222.711392,24835,0.152417221915872,365,0,0,NA
"Male",61,"9","5","20",107.8170529,24260,0.0514539553576755,365,0,0,NA
"Male",38,"5","3","16",57.41329485,13430,0.0919327954975534,146,0,0,NA
"Female",21,"1","4","8",270.4632326,25100,0.350717206847198,149,0,0,NA
"Female",48,"7","3","18",39.45913644,23650,0.0217818095442649,365,0,0,NA
"Male",26,"2","9","12",22.24129416,24985,0.13723949410107,269,0,0,NA
"Female",22,"1","2","7",100.3048589,13420,0.218990409124861,365,0,0,NA
"Male",69,"11","3","4",253.6198858,7070,0.166436140758521,365,0,0,NA
"Male",52,"7","2","11",103.4727356,34240,0.0457919292062319,365,0,0,NA
"Male",26,"2","13","4",23.6720664,9655,0.206663089787016,365,1,633.79774665,633.79774665
"Male",35,"4","2","7",40.0945365,10055,0.0913554633922526,365,0,0,NA
"Female",34,"4","3","4",14.37714238,7775,0.0818910535402852,365,0,0,NA
"Male",69,"11","1","7",208.8164363,19155,0.0593481489843928,231,0,0,NA
"Female",18,"1","6","11",31.37042579,16855,0.205864795896743,365,0,0,NA
"Male",39,"5","1","15",30.46244233,14285,0.0602121585590073,365,0,0,NA
"Female",18,"1","6","20",103.2132915,19305,0.248479601274978,365,0,0,NA
"Female",41,"5","2","13",44.16537902,5290,0.088471247681949,234,0,0,NA
"Female",73,"11","3","11",76.50537468,8085,0.0252076977628645,365,0,0,NA
"Female",67,"10","2","8",251.432848,23625,0.131856492378209,365,0,0,NA
"Male",40,"5","1","13",44.92088199,13950,0.0775133066866242,169,0,0,NA
"Female",64,"10","1","18",103.4727356,6085,0.0382420016416828,124,0,0,NA
"Male",35,"4","2","15",103.4727356,42095,0.174830739022385,365,1,182.54681509,182.54681509
"Male",34,"4","6","2",141.0368682,29280,0.152416645823418,365,1,247.41781139,247.41781139
"Male",31,"3","19","8",210.189841,9815,0.184026552390903,117,1,191.47101461,191.47101461
"Male",61,"9","3","14",32.57069103,6860,0.0425675944204263,365,0,0,NA
"Female",40,"5","2","12",118.8510133,15060,0.0891849159691578,217,0,0,NA
"Female",45,"6","2","10",125.1320458,13360,0.0724819020946003,154,0,0,NA
"Female",56,"8","3","12",276.9950185,3930,0.0610848903633225,365,0,0,NA
"Male",23,"2","6","15",129.3156084,12060,0.242118617723099,365,0,0,NA
"Male",52,"7","3","10",32.18545326,7150,0.0747859711558993,365,0,0,NA
"Female",26,"2","4","15",32.4149606,18475,0.168639710603326,365,0,0,NA
"Female",33,"4","12","10",157.245582,7495,0.108408725089167,365,0,0,NA
"Female",19,"1","8","8",28.51184808,5830,0.181508490538166,365,0,0,NA
"Male",46,"6","2","11",181.4165594,17085,0.168641831602632,264,0,0,NA
"Male",28,"3","14","9",223.3085718,8610,0.187014105665288,365,0,0,NA
"Female",39,"5","9","9",59.63322296,11905,0.0712346310333945,365,1,85.919250506,85.919250506
"Male",65,"10","1","13",36.9071711,18315,0.0185000317978441,187,0,0,NA
"Male",28,"3","8","4",201.3918071,28970,0.173048052559646,131,0,0,NA
"Male",31,"3","18","20",234.675271,13120,0.207720082088691,365,2,801.82571512,400.91285756
"Female",63,"10","4","13",94.65751646,23170,0.0220526609051954,365,0,0,NA
"Male",53,"8","17","13",60.91112257,22610,0.0469648809831368,365,0,0,NA
"Male",54,"8","16","17",222.711392,22375,0.128637997962363,365,3,2030.0918513,676.697283766667
"Male",54,"8","4","14",51.55500772,14285,0.0743939281836939,365,0,0,NA
"Male",38,"5","3","10",249.7835716,8345,0.164656926156151,365,0,0,NA
"Female",51,"7","1","13",25.7140109,1690,0.0679879862398931,365,0,0,NA
"Female",31,"3","8","15",72.01288299,6450,0.102575403410787,365,0,0,NA
"Female",28,"3","5","4",24.81697854,18390,0.0838681221975802,365,0,0,NA
"Male",68,"11","2","8",76.05272599,39110,0.0693117095197209,365,0,0,NA
"Female",28,"3","3","13",270.4632326,3585,0.229425687868124,365,1,418.78101178,418.78101178
"Male",39,"5","1","11",25.00982043,24085,0.0482959762419533,365,0,0,NA
"Female",27,"2","3","7",137.8151761,33690,0.170284949725008,273,1,2456.4915416,2456.4915416
"Male",45,"6","3","5",99.43621052,16740,0.129974453511181,365,0,0,NA
"Female",54,"8","3","15",57.32800859,4490,0.068517015031652,365,0,0,NA
"Male",35,"4","5","8",236.3993842,20620,0.169562822342572,160,0,0,NA
"Male",52,"7","3","19",63.5211087,5130,0.0641620113366342,313,0,0,NA
